country,ALLITEM,COST,Type,value
Portugal,ChkP,Machinery,Cropland,0.17534931569659704
Portugal,ChkP,N,Cropland,0.009015022120765076
Portugal,ChkP,P,Cropland,0.002829330019440116
Portugal,ChkP,Plant Protection,Cropland,0.005313891577556259
Portugal,Corn,Fuel,Cropland,0.05495578987863796
Portugal,Corn,K,Cropland,0.044950722808302465
Portugal,Corn,Labor,Cropland,0.023289659596210963
Portugal,Corn,Machinery,Cropland,0.2677312384422873
Portugal,Corn,N,Cropland,0.1308267305614773
Portugal,Corn,P,Cropland,0.04105946620698672
Portugal,Corn,Plant Protection,Cropland,0.0034496304914768718
Portugal,Gnut,Fuel,Cropland,0.07783182591767654
Portugal,Gnut,K,Cropland,0.003097469138929539
Portugal,Gnut,Labor,Cropland,0.007481328476629641
Portugal,Gnut,Machinery,Cropland,0.17534931569659704
Portugal,Gnut,N,Cropland,0.009015022120765076
Portugal,Gnut,P,Cropland,0.002829330019440116
Portugal,Gnut,Plant Protection,Cropland,0.005313891577556259
Portugal,Mill,Fuel,Cropland,0.03873379306027505
Portugal,Mill,K,Cropland,0.014145008005193388
Portugal,Mill,Labor,Cropland,0.011328279171582162
Portugal,Mill,Machinery,Cropland,0.20036794051969645
Portugal,Mill,N,Cropland,0.04116830688078672
Portugal,Mill,P,Cropland,0.012920514774893064
Portugal,Mill,Plant Protection,Cropland,0.003571039535102226
Portugal,Pota,Fuel,Cropland,0.14287972334596416
Portugal,Pota,K,Cropland,0.034513248472009324
Portugal,Pota,Labor,Cropland,0.035145550108758444
Portugal,Pota,Machinery,Cropland,1.508833729616404
Portugal,Pota,N,Cropland,0.1004490067468928
Portugal,Pota,P,Cropland,0.031525534425178664
Portugal,Pota,Plant Protection,Cropland,0.17663346007541142
Portugal,Rape,Fuel,Cropland,0.06104125965989676
Portugal,Rape,K,Cropland,0.005791955465381619
Portugal,Rape,Labor,Cropland,0.001960976418025789
Portugal,Rape,Machinery,Cropland,0.2289073981311725
Portugal,Rape,N,Cropland,0.01685718381715546
Portugal,Rape,P,Cropland,0.005290562305691866
Portugal,Rape,Plant Protection,Cropland,0.00740012142601647
Portugal,Rice,Fuel,Cropland,0.03898254219001994
Portugal,Rice,K,Cropland,0.004858307799371856
Portugal,Rice,Labor,Cropland,0.03574900956832769
Portugal,Rice,Machinery,Cropland,0.1849265731124427
Portugal,Rice,N,Cropland,0.014139851057873312
Portugal,Rice,P,Cropland,0.004437737870471008
Portugal,Rice,Plant Protection,Cropland,0.003828466354449502
Portugal,Soya,Fuel,Cropland,0.07783182591767654
Portugal,Soya,K,Cropland,0.003097469138929539
Portugal,Soya,Labor,Cropland,0.007481328476629641
Portugal,Soya,Machinery,Cropland,0.17534931569659704
Portugal,Soya,N,Cropland,0.009015022120765076
Portugal,Soya,P,Cropland,0.002829330019440116
Portugal,Soya,Plant Protection,Cropland,0.005313891577556259
Portugal,Srgh,Fuel,Cropland,0.05495578987863796
Portugal,Srgh,K,Cropland,0.044950722808302465
Portugal,Srgh,Labor,Cropland,0.023289659596210963
Portugal,Srgh,Machinery,Cropland,0.2677312384422873
Portugal,Srgh,N,Cropland,0.1308267305614773
Portugal,Srgh,P,Cropland,0.04105946620698672
Portugal,Srgh,Plant Protection,Cropland,0.0034496304914768718
Portugal,Sunf,Fuel,Cropland,0.06104125965989676
Portugal,Sunf,K,Cropland,0.005791955465381619
Portugal,Sunf,Labor,Cropland,0.001960976418025789
Portugal,Sunf,Machinery,Cropland,0.2289073981311725
Portugal,Sunf,N,Cropland,0.01685718381715546
Portugal,Sunf,P,Cropland,0.005290562305691866
Portugal,Sunf,Plant Protection,Cropland,0.00740012142601647
Portugal,SwPo,Fuel,Cropland,0.14287972334596416
Portugal,SwPo,K,Cropland,0.034513248472009324
Portugal,SwPo,Labor,Cropland,0.035145550108758444
Portugal,SwPo,Machinery,Cropland,1.508833729616404
Portugal,SwPo,N,Cropland,0.1004490067468928
Portugal,SwPo,P,Cropland,0.031525534425178664
Portugal,SwPo,Plant Protection,Cropland,0.17663346007541142
Portugal,Whea,Fuel,Cropland,0.03898254219001994
Portugal,Whea,K,Cropland,0.0146124640708104
Portugal,Whea,Labor,Cropland,0.01187176466813188
Portugal,Whea,Machinery,Cropland,0.1849265731124427
Portugal,Whea,N,Cropland,0.042528813340418324
Portugal,Whea,P,Cropland,0.013347504494531289
Portugal,Whea,Plant Protection,Cropland,0.01183634954616965
Portugal,Extensive Grassland,fertCost_N,Grassland,0.03191916666722473
Portugal,Extensive Grassland,fertCost_P,Grassland,0.021850319656031368
Portugal,Extensive Grassland,fuelCost,Grassland,0.026708318955038623
Portugal,Extensive Grassland,labourCost,Grassland,0.019247171767030002
Portugal,Extensive Grassland,machCost,Grassland,0.11689910310240202
Portugal,Extensive Grassland,seedCost,Grassland,0.010220542486367317
Portugal,Grassland,fertCost_N,Grassland,0.014923427349324935
Portugal,Grassland,fertCost_P,Grassland,0.007356481696065827
Portugal,Grassland,fuelCost,Grassland,0.0159212285056154
Portugal,Grassland,labourCost,Grassland,0.036918677359015585
Portugal,Grassland,machCost,Grassland,0.10582629750313632
Portugal,Grassland,seedCost,Grassland,0.00500639091053235
Romania,Barl,Fuel,Cropland,0.03384145739557284
Romania,Barl,K,Cropland,0.010597577949194515
Romania,Barl,Labor,Cropland,0.0041555371050245715
Romania,Barl,Machinery,Cropland,0.1023078041734751
Romania,Barl,N,Cropland,0.030843697016312392
Romania,Barl,P,Cropland,0.009680175678965735
Romania,Barl,Plant Protection,Cropland,0.0018798048253608523
Romania,BeaD,Fuel,Cropland,0.07087938569733676
Romania,BeaD,K,Cropland,0.0022500099337965417
Romania,BeaD,Labor,Cropland,0.0018897689815321288
Romania,BeaD,Machinery,Cropland,0.13452060805448224
Romania,BeaD,N,Cropland,0.006548536374482473
Romania,BeaD,P,Cropland,0.0020552329544529604
Romania,BeaD,Plant Protection,Cropland,0.0022938424222799453
Romania,Cass,Fuel,Cropland,0.10288694289471954
Romania,Cass,K,Cropland,0.04524570954944926
Romania,Cass,Labor,Cropland,0.009375831872853794
Romania,Cass,Machinery,Cropland,0.5454107879249406
Romania,Cass,N,Cropland,0.13168527406182992
Romania,Cass,P,Cropland,0.041328916782482
Romania,Cass,Plant Protection,Cropland,0.0489356485835109
Romania,ChkP,Fuel,Cropland,0.07087938569733676
Romania,ChkP,K,Cropland,0.0022500099337965417
Romania,ChkP,Labor,Cropland,0.0018897689815321288
Romania,ChkP,Machinery,Cropland,0.13452060805448224
Romania,ChkP,N,Cropland,0.006548536374482473
Romania,ChkP,P,Cropland,0.0020552329544529604
Romania,ChkP,Plant Protection,Cropland,0.0022938424222799453
Romania,Corn,Fuel,Cropland,0.09591983606701615
Romania,Corn,K,Cropland,0.013393630438767318
Romania,Corn,Labor,Cropland,0.00685929498671429
Romania,Corn,Machinery,Cropland,0.20356924391889292
Romania,Corn,N,Cropland,0.03898146172477055
Romania,Corn,P,Cropland,0.012234181833620295
Romania,Corn,Plant Protection,Cropland,0.0018432621166073668
Romania,Gnut,Fuel,Cropland,0.07087938569733676
Romania,Gnut,K,Cropland,0.0022500099337965417
Romania,Gnut,Labor,Cropland,0.0018897689815321288
Romania,Gnut,Machinery,Cropland,0.13452060805448224
Romania,Gnut,N,Cropland,0.006548536374482473
Romania,Gnut,P,Cropland,0.0020552329544529604
Romania,Gnut,Plant Protection,Cropland,0.0022938424222799453
Romania,Mill,Fuel,Cropland,0.03384145739557284
Romania,Mill,K,Cropland,0.010597577949194515
Romania,Mill,Labor,Cropland,0.0041555371050245715
Romania,Mill,Machinery,Cropland,0.1023078041734751
Romania,Mill,N,Cropland,0.030843697016312392
Romania,Mill,P,Cropland,0.009680175678965735
Romania,Mill,Plant Protection,Cropland,0.0018798048253608523
Romania,Pota,Fuel,Cropland,0.10288694289471954
Romania,Pota,K,Cropland,0.04524570954944926
Romania,Pota,Labor,Cropland,0.009375831872853794
Romania,Pota,Machinery,Cropland,0.5454107879249406
Romania,Pota,N,Cropland,0.13168527406182992
Romania,Pota,P,Cropland,0.041328916782482
Romania,Pota,Plant Protection,Cropland,0.0489356485835109
Romania,Rape,Fuel,Cropland,0.05308883984947423
Romania,Rape,K,Cropland,0.0054741979240537164
Romania,Rape,Labor,Cropland,0.0012712993555080699
Romania,Rape,Machinery,Cropland,0.10196535763652892
Romania,Rape,N,Cropland,0.015932367092395143
Romania,Rape,P,Cropland,0.005000312133613245
Romania,Rape,Plant Protection,Cropland,0.003973046470471611
Romania,Rice,Fuel,Cropland,0.03081209421772148
Romania,Rice,K,Cropland,0.0021601095227096936
Romania,Rice,Labor,Cropland,0.016648299045226026
Romania,Rice,Machinery,Cropland,0.09763911646983275
Romania,Rice,N,Cropland,0.006286885924304332
Romania,Rice,P,Cropland,0.001973114967012436
Romania,Rice,Plant Protection,Cropland,0.002179579236254681
Romania,Soya,Fuel,Cropland,0.07087938569733676
Romania,Soya,K,Cropland,0.0022500099337965417
Romania,Soya,Labor,Cropland,0.0018897689815321288
Romania,Soya,Machinery,Cropland,0.13452060805448224
Romania,Soya,N,Cropland,0.006548536374482473
Romania,Soya,P,Cropland,0.0020552329544529604
Romania,Soya,Plant Protection,Cropland,0.0022938424222799453
Romania,Srgh,Fuel,Cropland,0.09591983606701615
Romania,Srgh,K,Cropland,0.013393630438767318
Romania,Srgh,Labor,Cropland,0.00685929498671429
Romania,Srgh,Machinery,Cropland,0.20356924391889292
Romania,Srgh,N,Cropland,0.03898146172477055
Romania,Srgh,P,Cropland,0.012234181833620295
Romania,Srgh,Plant Protection,Cropland,0.0018432621166073668
Romania,Sunf,Fuel,Cropland,0.05308883984947423
Romania,Sunf,K,Cropland,0.0054741979240537164
Romania,Sunf,Labor,Cropland,0.0012712993555080699
Romania,Sunf,Machinery,Cropland,0.10196535763652892
Romania,Sunf,N,Cropland,0.015932367092395143
Romania,Sunf,P,Cropland,0.005000312133613245
Romania,Sunf,Plant Protection,Cropland,0.003973046470471611
Romania,SwPo,Fuel,Cropland,0.10288694289471954
Romania,SwPo,K,Cropland,0.04524570954944926
Romania,SwPo,Labor,Cropland,0.009375831872853794
Romania,SwPo,Machinery,Cropland,0.5454107879249406
Romania,SwPo,N,Cropland,0.13168527406182992
Romania,SwPo,P,Cropland,0.041328916782482
Romania,SwPo,Plant Protection,Cropland,0.0489356485835109
Romania,Whea,Fuel,Cropland,0.03081209421772148
Romania,Whea,K,Cropland,0.013843836503935968
Romania,Whea,Labor,Cropland,0.0037547822710148563
Romania,Whea,Machinery,Cropland,0.09763911646983275
Romania,Whea,N,Cropland,0.040291762959216625
Romania,Whea,P,Cropland,0.012645414836431062
Romania,Whea,Plant Protection,Cropland,0.024005755567922723
Romania,Extensive Grassland,fertCost_N,Grassland,0.011139918452571377
Romania,Extensive Grassland,fertCost_P,Grassland,0.006135920339803061
Romania,Extensive Grassland,fuelCost,Grassland,0.022392789808050203
Romania,Extensive Grassland,labourCost,Grassland,0.007881785012955512
Romania,Extensive Grassland,machCost,Grassland,0.06686686911378674
Romania,Extensive Grassland,seedCost,Grassland,0.00394052022021501
Romania,Grassland,fertCost_N,Grassland,0.09338646576149251
Romania,Grassland,fertCost_P,Grassland,0.03366873890622734
Romania,Grassland,fuelCost,Grassland,0.06354653852746646
Romania,Grassland,labourCost,Grassland,0.021959127895578148
Romania,Grassland,machCost,Grassland,0.10965607150355594
Romania,Grassland,seedCost,Grassland,0.007254851246495472
Sweden,Barl,Fuel,Cropland,0.04052110581510626
Sweden,Barl,K,Cropland,0.017593792654321438
Sweden,Barl,Labor,Cropland,0.008944225694598913
Sweden,Barl,Machinery,Cropland,0.26612261678162996
Sweden,Barl,N,Cropland,0.0512058144416818
Sweden,Barl,P,Cropland,0.01607074791708167
Sweden,Barl,Plant Protection,Cropland,0.0034313814656414007
Sweden,BeaD,Fuel,Cropland,0.08295793717741184
Sweden,BeaD,K,Cropland,0
Sweden,BeaD,Labor,Cropland,0.0040674694640648
Sweden,BeaD,Machinery,Cropland,0.3101225852494767
Sweden,BeaD,N,Cropland,0
Sweden,BeaD,P,Cropland,0
Sweden,BeaD,Plant Protection,Cropland,0.005742419639149216
Sweden,Cass,Fuel,Cropland,0.15493304988266002
Sweden,Cass,K,Cropland,0.05455146287323174
Sweden,Cass,Labor,Cropland,0.020180196741360224
Sweden,Cass,Machinery,Cropland,1.5354287271131115
Sweden,Cass,N,Cropland,0.15876918298925655
Sweden,Cass,P,Cropland,0.04982909743047436
Sweden,Cass,Plant Protection,Cropland,0.02345819867422134
Sweden,ChkP,Fuel,Cropland,0.08295793717741184
Sweden,ChkP,K,Cropland,0
Sweden,ChkP,Labor,Cropland,0.0040674694640648
Sweden,ChkP,Machinery,Cropland,0.3101225852494767
Sweden,ChkP,N,Cropland,0
Sweden,ChkP,P,Cropland,0
Sweden,ChkP,Plant Protection,Cropland,0.005742419639149216
Sweden,Corn,Fuel,Cropland,0.13098146555432494
Sweden,Corn,K,Cropland,0.029508832255987924
Sweden,Corn,Labor,Cropland,0.01476369502099313
Sweden,Corn,Machinery,Cropland,0.507973321029321
Sweden,Corn,N,Cropland,0.08588391477489023
Sweden,Corn,P,Cropland,0.02695433632935016
Sweden,Corn,Plant Protection,Cropland,0.0021723648113718265
Sweden,Gnut,Fuel,Cropland,0.08295793717741184
Sweden,Gnut,K,Cropland,0
Sweden,Gnut,Labor,Cropland,0.0040674694640648
Sweden,Gnut,Machinery,Cropland,0.3101225852494767
Sweden,Gnut,N,Cropland,0
Sweden,Gnut,P,Cropland,0
Sweden,Gnut,Plant Protection,Cropland,0.005742419639149216
Sweden,Mill,Fuel,Cropland,0.04052110581510626
Sweden,Mill,K,Cropland,0.017593792654321438
Sweden,Mill,Labor,Cropland,0.008944225694598913
Sweden,Mill,Machinery,Cropland,0.26612261678162996
Sweden,Mill,N,Cropland,0.0512058144416818
Sweden,Mill,P,Cropland,0.01607074791708167
Sweden,Mill,Plant Protection,Cropland,0.0034313814656414007
Sweden,Pota,Fuel,Cropland,0.15493304988266002
Sweden,Pota,K,Cropland,0.05455146287323174
Sweden,Pota,Labor,Cropland,0.020180196741360224
Sweden,Pota,Machinery,Cropland,1.5354287271131115
Sweden,Pota,N,Cropland,0.15876918298925655
Sweden,Pota,P,Cropland,0.04982909743047436
Sweden,Pota,Plant Protection,Cropland,0.02345819867422134
Sweden,Rape,Fuel,Cropland,0.06520487844158561
Sweden,Rape,K,Cropland,0
Sweden,Rape,Labor,Cropland,0.0027362981183138976
Sweden,Rape,Machinery,Cropland,0.3127453904097899
Sweden,Rape,N,Cropland,0
Sweden,Rape,P,Cropland,0
Sweden,Rape,Plant Protection,Cropland,0.0052786955734702035
Sweden,Rice,Fuel,Cropland,0.04074678029056168
Sweden,Rice,K,Cropland,0
Sweden,Rice,Labor,Cropland,0.0358331884250608
Sweden,Rice,Machinery,Cropland,0.2502498210226628
Sweden,Rice,N,Cropland,0
Sweden,Rice,P,Cropland,0
Sweden,Rice,Plant Protection,Cropland,0.012355907283571797
Sweden,Soya,Fuel,Cropland,0.08295793717741184
Sweden,Soya,K,Cropland,0
Sweden,Soya,Labor,Cropland,0.0040674694640648
Sweden,Soya,Machinery,Cropland,0.3101225852494767
Sweden,Soya,N,Cropland,0
Sweden,Soya,P,Cropland,0
Sweden,Soya,Plant Protection,Cropland,0.005742419639149216
Sweden,Srgh,Fuel,Cropland,0.13098146555432494
Sweden,Srgh,K,Cropland,0.029508832255987924
Sweden,Srgh,Labor,Cropland,0.01476369502099313
Sweden,Srgh,Machinery,Cropland,0.507973321029321
Sweden,Srgh,N,Cropland,0.08588391477489023
Sweden,Srgh,P,Cropland,0.02695433632935016
Sweden,Srgh,Plant Protection,Cropland,0.0021723648113718265
Sweden,Sunf,Fuel,Cropland,0.06520487844158561
Sweden,Sunf,K,Cropland,0
Sweden,Sunf,Labor,Cropland,0.0027362981183138976
Sweden,Sunf,Machinery,Cropland,0.3127453904097899
Sweden,Sunf,N,Cropland,0
Sweden,Sunf,P,Cropland,0
Sweden,Sunf,Plant Protection,Cropland,0.0052786955734702035
Sweden,SwPo,Fuel,Cropland,0.15493304988266002
Sweden,SwPo,K,Cropland,0.05455146287323174
Sweden,SwPo,Labor,Cropland,0.020180196741360224
Sweden,SwPo,Machinery,Cropland,1.5354287271131115
Sweden,SwPo,N,Cropland,0.15876918298925655
Sweden,SwPo,P,Cropland,0.04982909743047436
Sweden,SwPo,Plant Protection,Cropland,0.02345819867422134
Sweden,Whea,Fuel,Cropland,0.04074678029056168
Sweden,Whea,K,Cropland,0.025042630617243804
Sweden,Whea,Labor,Cropland,0.008081655684274528
Sweden,Whea,Machinery,Cropland,0.2502498210226628
Sweden,Whea,N,Cropland,0.07288526821436629
Sweden,Whea,P,Cropland,0.02287476110112419
Sweden,Whea,Plant Protection,Cropland,0.012355907283571797
Sweden,Extensive Grassland,fertCost_N,Grassland,0.028975308672049824
Sweden,Extensive Grassland,fertCost_P,Grassland,0.06886293910444552
Sweden,Extensive Grassland,fuelCost,Grassland,0.04300229798201877
Sweden,Extensive Grassland,labourCost,Grassland,0.06714565898715465
Sweden,Extensive Grassland,machCost,Grassland,0.14966941989407057
Sweden,Extensive Grassland,seedCost,Grassland,0.01579406944179868
Sweden,Grassland,fertCost_N,Grassland,0
Sweden,Grassland,fertCost_P,Grassland,0
Sweden,Grassland,fuelCost,Grassland,0.01585336162664211
Sweden,Grassland,labourCost,Grassland,0.12883112693945148
Sweden,Grassland,machCost,Grassland,0.12566296364145838
Sweden,Grassland,seedCost,Grassland,0.005562052622313196
Slovenia,Barl,Fuel,Cropland,0.0367922415164798
Slovenia,Barl,K,Cropland,0.008690708045646837
Slovenia,Barl,Labor,Cropland,0.014382723193764095
Slovenia,Barl,Machinery,Cropland,0.19807208959505193
Slovenia,Barl,N,Cropland,0.02529385177464378
Slovenia,Barl,P,Cropland,0.007938378095426663
Slovenia,Barl,Plant Protection,Cropland,0.004344002753438143
Slovenia,BeaD,Fuel,Cropland,0.07393046512061456
Slovenia,BeaD,K,Cropland,0.0051495569069539456
Slovenia,BeaD,Labor,Cropland,0.009498519145866064
Slovenia,BeaD,Machinery,Cropland,0.1733401326262942
Slovenia,BeaD,N,Cropland,0.014987516370985365
Slovenia,BeaD,P,Cropland,0.004703774368740022
Slovenia,BeaD,Plant Protection,Cropland,0.005323620003332538
Slovenia,Cass,Fuel,Cropland,0.13571780282329005
Slovenia,Cass,K,Cropland,0.016809189728279012
Slovenia,Cass,Labor,Cropland,0.044621845123211164
Slovenia,Cass,Machinery,Cropland,1.4915452494473749
Slovenia,Cass,N,Cropland,0.04892226861215533
Slovenia,Cass,P,Cropland,0.015354065841353364
Slovenia,Cass,Plant Protection,Cropland,0.5148985370101531
Slovenia,ChkP,Fuel,Cropland,0.07393046512061456
Slovenia,ChkP,K,Cropland,0.0051495569069539456
Slovenia,ChkP,Labor,Cropland,0.009498519145866064
Slovenia,ChkP,Machinery,Cropland,0.1733401326262942
Slovenia,ChkP,N,Cropland,0.014987516370985365
Slovenia,ChkP,P,Cropland,0.004703774368740022
Slovenia,ChkP,Plant Protection,Cropland,0.005323620003332538
Slovenia,Corn,Fuel,Cropland,0.05220110229838165
Slovenia,Corn,K,Cropland,0.014280978265082577
Slovenia,Corn,Labor,Cropland,0.029569250737533737
Slovenia,Corn,Machinery,Cropland,0.2646635271356783
Slovenia,Corn,N,Cropland,0.04156404121927019
Slovenia,Corn,P,Cropland,0.01304471447497095
Slovenia,Corn,Plant Protection,Cropland,0.003956871593525631
Slovenia,Gnut,Fuel,Cropland,0.07393046512061456
Slovenia,Gnut,K,Cropland,0.0051495569069539456
Slovenia,Gnut,Labor,Cropland,0.009498519145866064
Slovenia,Gnut,Machinery,Cropland,0.1733401326262942
Slovenia,Gnut,N,Cropland,0.014987516370985365
Slovenia,Gnut,P,Cropland,0.004703774368740022
Slovenia,Gnut,Plant Protection,Cropland,0.005323620003332538
Slovenia,Mill,Fuel,Cropland,0.0367922415164798
Slovenia,Mill,K,Cropland,0.008690708045646837
Slovenia,Mill,Labor,Cropland,0.014382723193764095
Slovenia,Mill,Machinery,Cropland,0.19807208959505193
Slovenia,Mill,N,Cropland,0.02529385177464378
Slovenia,Mill,P,Cropland,0.007938378095426663
Slovenia,Mill,Plant Protection,Cropland,0.004344002753438143
Slovenia,Pota,Fuel,Cropland,0.13571780282329005
Slovenia,Pota,K,Cropland,0.016809189728279012
Slovenia,Pota,Labor,Cropland,0.044621845123211164
Slovenia,Pota,Machinery,Cropland,1.4915452494473749
Slovenia,Pota,N,Cropland,0.04892226861215533
Slovenia,Pota,P,Cropland,0.015354065841353364
Slovenia,Pota,Plant Protection,Cropland,0.5148985370101531
Slovenia,Rape,Fuel,Cropland,0.05798153473847079
Slovenia,Rape,K,Cropland,0.004999087121879912
Slovenia,Rape,Labor,Cropland,0.0024897145085121357
Slovenia,Rape,Machinery,Cropland,0.22628453721453248
Slovenia,Rape,N,Cropland,0.014549581921889295
Slovenia,Rape,P,Cropland,0.004566330326254486
Slovenia,Rape,Plant Protection,Cropland,0.00810625773424748
Slovenia,Rice,Fuel,Cropland,0.037028521966585626
Slovenia,Rice,K,Cropland,0
Slovenia,Rice,Labor,Cropland,0.04538801536267841
Slovenia,Rice,Machinery,Cropland,0.1828076521163239
Slovenia,Rice,N,Cropland,0
Slovenia,Rice,P,Cropland,0
Slovenia,Rice,Plant Protection,Cropland,0.0073134324887560494
Slovenia,Soya,Fuel,Cropland,0.07393046512061456
Slovenia,Soya,K,Cropland,0.0051495569069539456
Slovenia,Soya,Labor,Cropland,0.009498519145866064
Slovenia,Soya,Machinery,Cropland,0.1733401326262942
Slovenia,Soya,N,Cropland,0.014987516370985365
Slovenia,Soya,P,Cropland,0.004703774368740022
Slovenia,Soya,Plant Protection,Cropland,0.005323620003332538
Slovenia,Srgh,Fuel,Cropland,0.05220110229838165
Slovenia,Srgh,K,Cropland,0.014280978265082577
Slovenia,Srgh,Labor,Cropland,0.029569250737533737
Slovenia,Srgh,Machinery,Cropland,0.2646635271356783
Slovenia,Srgh,N,Cropland,0.04156404121927019
Slovenia,Srgh,P,Cropland,0.01304471447497095
Slovenia,Srgh,Plant Protection,Cropland,0.003956871593525631
Slovenia,Sunf,Fuel,Cropland,0.05798153473847079
Slovenia,Sunf,K,Cropland,0.004999087121879912
Slovenia,Sunf,Labor,Cropland,0.0024897145085121357
Slovenia,Sunf,Machinery,Cropland,0.22628453721453248
Slovenia,Sunf,N,Cropland,0.014549581921889295
Slovenia,Sunf,P,Cropland,0.004566330326254486
Slovenia,Sunf,Plant Protection,Cropland,0.00810625773424748
Slovenia,SwPo,Fuel,Cropland,0.13571780282329005
Slovenia,SwPo,K,Cropland,0.016809189728279012
Slovenia,SwPo,Labor,Cropland,0.044621845123211164
Slovenia,SwPo,Machinery,Cropland,1.4915452494473749
Slovenia,SwPo,N,Cropland,0.04892226861215533
Slovenia,SwPo,P,Cropland,0.015354065841353364
Slovenia,SwPo,Plant Protection,Cropland,0.5148985370101531
Slovenia,Whea,Fuel,Cropland,0.037028521966585626
Slovenia,Whea,K,Cropland,0.013966660083171666
Slovenia,Whea,Labor,Cropland,0.015072748689985009
Slovenia,Whea,Machinery,Cropland,0.1828076521163239
Slovenia,Whea,N,Cropland,0.040649234570425
Slovenia,Whea,P,Cropland,0.012757605926718
Slovenia,Whea,Plant Protection,Cropland,0.01709794559174594
Slovenia,Extensive Grassland,fertCost_N,Grassland,0.022435877883685
Slovenia,Extensive Grassland,fertCost_P,Grassland,0.010578153635578704
Slovenia,Extensive Grassland,fuelCost,Grassland,0.033847581077979715
Slovenia,Extensive Grassland,labourCost,Grassland,0.04114185337354706
Slovenia,Extensive Grassland,machCost,Grassland,0.10936741043860004
Slovenia,Extensive Grassland,seedCost,Grassland,0.009304548231540869
Slovenia,Grassland,fertCost_N,Grassland,0.05024301894705552
Slovenia,Grassland,fertCost_P,Grassland,0.016399241443625208
Slovenia,Grassland,fuelCost,Grassland,0.0474860752361897
Slovenia,Grassland,labourCost,Grassland,0.07431268739952882
Slovenia,Grassland,machCost,Grassland,0.12405986512833374
Slovenia,Grassland,seedCost,Grassland,0.009187505102867147
Slovakia,Barl,Fuel,Cropland,0.033891097940024734
Slovakia,Barl,K,Cropland,0.011361942955563465
Slovakia,Barl,Labor,Cropland,0.005227450910150268
Slovakia,Barl,Machinery,Cropland,0.17135063428726324
Slovakia,Barl,N,Cropland,0.033068341437833965
Slovakia,Barl,P,Cropland,0.01037837177433558
Slovakia,Barl,Plant Protection,Cropland,0.003489236647619137
Slovakia,BeaD,Fuel,Cropland,0.0693844730351348
Slovakia,BeaD,K,Cropland,0.00884796804069646
Slovakia,BeaD,Labor,Cropland,0.002377231711043875
Slovakia,BeaD,Machinery,Cropland,0.19968126848630274
Slovakia,BeaD,N,Cropland,0.025751548775161334
Slovakia,BeaD,P,Cropland,0.008082024538666018
Slovakia,BeaD,Plant Protection,Cropland,0.00230755429643634
Slovakia,Cass,Fuel,Cropland,0.12958311630682232
Slovakia,Cass,K,Cropland,0.02452219388482158
Slovakia,Cass,Labor,Cropland,0.011794311930918414
Slovakia,Cass,Machinery,Cropland,0.9886295624039391
Slovakia,Cass,N,Cropland,0.07137056429164489
Slovakia,Cass,P,Cropland,0.022399377100762397
Slovakia,Cass,Plant Protection,Cropland,0.19335498765631545
Slovakia,ChkP,Fuel,Cropland,0.0693844730351348
Slovakia,ChkP,K,Cropland,0.00884796804069646
Slovakia,ChkP,Labor,Cropland,0.002377231711043875
Slovakia,ChkP,Machinery,Cropland,0.19968126848630274
Slovakia,ChkP,N,Cropland,0.025751548775161334
Slovakia,ChkP,P,Cropland,0.008082024538666018
Slovakia,ChkP,Plant Protection,Cropland,0.00230755429643634
Slovakia,Corn,Fuel,Cropland,0.10955045742544135
Slovakia,Corn,K,Cropland,0.01674422930461385
Slovakia,Corn,Labor,Cropland,0.008628638588723847
Slovakia,Corn,Machinery,Cropland,0.3270731056291101
Slovakia,Corn,N,Cropland,0.04873320469253285
Slovakia,Corn,P,Cropland,0.01529472885734877
Slovakia,Corn,Plant Protection,Cropland,0.003345575977523193
Slovakia,Gnut,Fuel,Cropland,0.0693844730351348
Slovakia,Gnut,K,Cropland,0.00884796804069646
Slovakia,Gnut,Labor,Cropland,0.002377231711043875
Slovakia,Gnut,Machinery,Cropland,0.19968126848630274
Slovakia,Gnut,N,Cropland,0.025751548775161334
Slovakia,Gnut,P,Cropland,0.008082024538666018
Slovakia,Gnut,Plant Protection,Cropland,0.00230755429643634
Slovakia,Mill,Fuel,Cropland,0.033891097940024734
Slovakia,Mill,K,Cropland,0.011361942955563465
Slovakia,Mill,Labor,Cropland,0.005227450910150268
Slovakia,Mill,Machinery,Cropland,0.17135063428726324
Slovakia,Mill,N,Cropland,0.033068341437833965
Slovakia,Mill,P,Cropland,0.01037837177433558
Slovakia,Mill,Plant Protection,Cropland,0.003489236647619137
Slovakia,Pota,Fuel,Cropland,0.12958311630682232
Slovakia,Pota,K,Cropland,0.02452219388482158
Slovakia,Pota,Labor,Cropland,0.011794311930918414
Slovakia,Pota,Machinery,Cropland,0.9886295624039391
Slovakia,Pota,N,Cropland,0.07137056429164489
Slovakia,Pota,P,Cropland,0.022399377100762397
Slovakia,Pota,Plant Protection,Cropland,0.19335498765631545
Slovakia,Rape,Fuel,Cropland,0.05453614547230219
Slovakia,Rape,K,Cropland,0.011454646570903814
Slovakia,Rape,Labor,Cropland,0.001599228885476361
Slovakia,Rape,Machinery,Cropland,0.20137003634044606
Slovakia,Rape,N,Cropland,0.03333815046755588
Slovakia,Rape,P,Cropland,0.010463050300586767
Slovakia,Rape,Plant Protection,Cropland,0.007188666839744736
Slovakia,Rice,Fuel,Cropland,0.03407984786667092
